,i,smi,qed,logp
0,0,CC(c1occc1-c1nc(Cl)n[nH]1)C1CCCCCCC1,0.8494022538921132,5.182100000000004
1,1,Cc1n[nH]c(-c2ccoc2C(C)C2CCCCCCCC2)n1,0.8444135053233361,5.227220000000004
2,2,CCc1n[nH]c(-c2ccoc2C2CCCCCCCCC2)n1,0.8435578979869757,5.235200000000004
3,3,CCC1CCCC(C)CCCC1c1cocc1-c1ncn[nH]1,0.8510137631392775,5.164800000000005
4,4,CCC1CCCCC(C)CC(c2cocc2-c2nnc[nH]2)C1,0.8510137631392775,5.164800000000005
5,5,COc1cnc(-c2cocc2C2CCCCCCC(C)C2)[nH]1,0.8534360390223692,5.142300000000004
6,6,COc1cnc(-c2occc2C2CCCCCCCC2C)[nH]1,0.8534360390223692,5.142300000000004
7,7,CCC1(c2cocc2-c2nnc(C)[nH]2)CCCCCCCC1,0.8520011683913363,5.155320000000004
8,8,C(=Cc1ccco1)c1n[nH]c(C2CCCCCCCCC2)n1,0.8495696028313859,5.176200000000004
9,9,C=Cc1cnc(-c2cnoc2C2CCCCCC(C)(C)C2)[nH]1,0.8500409926545831,5.171700000000004
10,10,C=Cc1cnc(-c2cnoc2C2CCCCCCCC2C)[nH]1,0.8500409926545831,5.171700000000004
11,11,CCC1CCCCC(C)CC(c2cocc2-c2ncc[nH]2)O1,0.8571356517412579,5.106200000000005
12,12,CCC1CCCCC(C)OC(c2cocc2-c2ncc[nH]2)C1,0.857135651741258,5.106200000000004
13,13,CCc1cnc(-c2cnoc2C2=CCC(C)CCCCC2C)[nH]1,0.8419509516470454,5.246800000000004
14,14,CCc1cnc(-c2cnoc2C2=CC(C)C(C)CCCCC2)[nH]1,0.8419509516470454,5.246800000000004
15,15,CC1CCCC(C)C(C=Cc2cnc(-c3cnoc3)[nH]2)C(C)C1,0.8494381490229015,5.1764000000000046
16,16,Cc1n[nH]c(C2CCCCCCCCC2C=Cc2ccco2)n1,0.841204094457691,5.253720000000005
17,17,Cc1n[nH]c(C2CCCCCCCC(C=Cc3ccco3)C2)n1,0.841204094457691,5.253720000000005
18,18,CCc1cnc(-c2cnoc2C2=C(C)CCCCCCC2)[nH]1,0.8528293586100226,5.144900000000004
19,19,CCc1cnc(-c2cnoc2C2=CCCCCCCCC2)[nH]1,0.8528293586100226,5.144900000000004
20,20,CCc1n[nH]c(C2CCCCCCCCC2=Cc2ccco2)n1,0.8403405435989705,5.261700000000005
21,21,CCc1n[nH]c(C2CCCCCCCC(=Cc3ccco3)C2)n1,0.8403405435989704,5.261700000000005
22,22,CCc1n[nH]c(C2CCCCCCC(=Cc3ccco3)CC2)n1,0.8403405435989704,5.261700000000005
23,23,CCC1(C)C=C(c2oncc2-c2ncc(C)[nH]2)CCCCC1,0.8536532013708369,5.136920000000004
24,24,C=Cc1cnc(-c2cnoc2C2C(C)CCCC(C)CC2C)[nH]1,0.8390483185522203,5.2736000000000045
25,25,CCc1n[nH]c(-c2ccoc2C2CCCCCCCC2C)n1,0.8585781852389431,5.091100000000004
26,26,CCc1cnc(-c2cnoc2C2CCCCCCC(C)C2)[nH]1,0.8585781852389431,5.091100000000004
27,27,CCc1cnc(-c2conc2C2CCCCCCC(C)C2)[nH]1,0.8585781852389431,5.091100000000004
28,28,CCc1nnc(-c2cocc2C2CCCCCCC(C)C2)[nH]1,0.8585781852389431,5.091100000000004
29,29,CCc1nnc(-c2cocc2C2CCCCCCCC2C)[nH]1,0.8585781852389431,5.091100000000004
30,30,CCc1cnc(-c2nocc2C2CCCCCCC(C)C2)[nH]1,0.8585781852389431,5.091100000000004
31,31,CCc1cnc(-c2cnoc2C2CCCCC(C)CCC2)[nH]1,0.8585781852389431,5.091100000000004
32,32,CCC1CC(C)CCCCC1c1cocc1-c1nnc(C)[nH]1,0.859381283598525,5.0831200000000045
33,33,CCC1CCC(C)CCC(c2nocc2-c2ncc(C)[nH]2)C1,0.859381283598525,5.0831200000000045
34,34,CCC1CCC(C)CCCC1c1cocc1-c1nnc(C)[nH]1,0.859381283598525,5.0831200000000045
35,35,CCc1n[nH]c(C2CC(=Cc3ccco3)CCCCC(C)C2)n1,0.8555239500497764,5.117600000000005
36,36,CCc1n[nH]c(C2CCCCCC(C)C(=Cc3ccco3)C2)n1,0.8555239500497764,5.117600000000005
37,37,Cc1n[nH]c(C2CCC(C)CCCCC2C(C)c2ccco2)n1,0.8465933046895657,5.199920000000005
38,38,Cc1n[nH]c(CC2(C)CCCCCCCC(c3ccco3)C2)n1,0.8494139322158114,5.173120000000005
39,39,Cc1n[nH]c(C(C)C2CCCCC(c3occc3C)CCC2)n1,0.8399074169558108,5.2623400000000045
40,40,CCc1n[nH]c(C2CCCCCCCC(c3ccoc3C)C2)n1,0.8390416339978746,5.270320000000004
41,41,Cc1cnc(-c2conc2CC2(C)CCC(C)CCC(C)C2)[nH]1,0.850968325834566,5.1582200000000045
42,42,Cc1nnc(-c2cocc2CC2CCCCCC(C)C(C)C2)[nH]1,0.850968325834566,5.1582200000000045
43,43,Cc1nnc(-c2cocc2CC2CCCC(C)CCC(C)C2)[nH]1,0.850968325834566,5.1582200000000045
44,44,Cc1cnc(-c2conc2CC2CCCCCC(C)C(C)C2)[nH]1,0.850968325834566,5.1582200000000045
45,45,Cc1cnc(-c2nocc2CC2CCC(C)CCCCC2C)[nH]1,0.850968325834566,5.1582200000000045
46,46,Cc1cnc(-c2occc2CC2CCCC(C)(F)CCC2)[nH]1,0.8443815403702714,5.219220000000004
47,47,CC1CCCCC(C)C(Cc2cocc2-c2ncc(F)[nH]2)C1,0.8460206413552125,5.203800000000005
48,48,CCc1n[nH]c(-c2ccoc2C2CC3CCCCCC(C3)C2)n1,0.8582125865538096,5.091100000000004
49,49,CCc1cnc(-c2conc2C2CCC23CCCC(C)CC3)[nH]1,0.8582125865538096,5.091100000000004
50,50,CCc1cnc(-c2nocc2C2CCC23CCCC(C)CC3)[nH]1,0.8582125865538096,5.091100000000004
51,51,CCc1n[nH]c(-c2ccoc2C2CC3CCCCC2CCC3)n1,0.8582125865538096,5.091100000000004
52,52,CCc1cnc(-c2occc2C2CCCC(C)CCC2F)[nH]1,0.8406489790040583,5.254000000000004
53,53,CCc1cnc(-c2ccoc2C2CC(C)CCCCC2F)[nH]1,0.8406489790040583,5.254000000000004
54,54,CCc1n[nH]c(C2CCCCCCCC(C)(c3ccco3)C2)n1,0.853267408939682,5.136000000000005
55,55,CC1CCCCCCC(c2cocc2-c2ncc(N(C)C)[nH]2)C1,0.8463913166733962,5.199700000000005
56,56,COc1cnc(-c2ccoc2C2C(C)CCC(C)CCC2C)[nH]1,0.8416527354398446,5.244200000000005
57,57,COc1cnc(-c2cocc2C2C(C)CCC(C)CCC2C)[nH]1,0.8416527354398446,5.244200000000005
58,58,CC1CCCCC(Oc2cocc2-c2ncc[nH]2)C(C)CC1,0.8634064240737368,5.043500000000004
59,59,CCc1cnc(-c2ccoc2N2CCCCCCCCCC2)[nH]1,0.8492109360707455,5.172900000000004
60,60,CCc1cnc(-c2ccoc2N2CCCCCCCCC2C)[nH]1,0.8493782702542044,5.171300000000004
61,61,CCc1cnc(-c2cocc2C23CCC4(CCCCCC42)C3)[nH]1,0.8426104348568035,5.234100000000004
62,62,CCc1cnc(-c2ccoc2C2OCCCCCCCC2C)[nH]1,0.8377645886316145,5.2801000000000045
63,63,CCc1cnc(-c2ccoc2C2CC(C)(C)CCCCCO2)[nH]1,0.8377645886316145,5.2801000000000045
64,64,CCc1cnc(-c2cocc2C2CCCCCCC(C)O2)[nH]1,0.8644853348631274,5.032500000000004
65,65,CCc1cnc(-c2cocc2C2C3CCC4CCC2(C)C3C4)[nH]1,0.8502410468912076,5.161900000000004
66,66,CCc1cnc(-c2cocc2C2CCC3C4CCC4CCC23)[nH]1,0.8502410468912076,5.161900000000004
67,67,CCc1cnc(-c2cocc2C2CCC3C4CCC23CC4C)[nH]1,0.8502410468912076,5.161900000000004
68,68,CCc1cc(C2(C)CCCC(c3ccco3)CC(C)C2)[nH]n1,0.8453863585665821,5.206800000000005
69,69,CCc1cn[nH]c1C1(C)CC(C)CCCC(c2ccco2)C1,0.8453863585665821,5.206800000000005
70,70,CCc1c[nH]c(C2(C)CC(C)CCCCC2c2ccco2)n1,0.8453863585665821,5.206800000000005
71,71,CCC1CCCOC(c2cocc2-c2ncc(C)[nH]2)CCC1,0.8651081092445295,5.026120000000004
72,72,CCC1CCCCC(c2cocc2-c2ncc(C)[nH]2)OCC1,0.8651081092445295,5.026120000000004
73,73,CCC1CCCCCOC(c2ccoc2-c2ncc(C)[nH]2)C1,0.8651081092445295,5.026120000000004
74,74,CCc1cnc(-c2cnoc2C2CCCCCC(C)C2(C)C)[nH]1,0.8317074435485482,5.337100000000005
75,75,Cc1cnc(C2CCC(C)CC(C)(Cc3ccoc3)CC2)[nH]1,0.8414210071271584,5.243920000000005
76,76,Cc1cn[nH]c1CC1(C)CCCC(c2ccco2)CC(C)C1,0.8414210071271584,5.243920000000005
77,77,Cc1cn[nH]c1CC1(C)CCC(C)CC(c2ccco2)CC1,0.8414210071271584,5.243920000000005
78,78,Cc1cnc(CC2CCCC(C)CC(c3ccoc3)CC2)[nH]1,0.8414210071271584,5.243920000000005
79,79,Cc1cn[nH]c1CC1CCCC(c2ccco2)CCCC1C,0.8414210071271584,5.243920000000005
80,80,Cc1cn[nH]c1CC1(C)CCCC(C)C(c2ccco2)CC1,0.8414210071271584,5.243920000000005
81,81,Cc1cn[nH]c1CC1(C)CCCC(c2ccco2)C(C)CC1,0.8414210071271584,5.243920000000005
82,82,CCC1CCCCCCCCN1c1cocc1-c1ncc(C)[nH]1,0.8347638558760356,5.307420000000005
83,83,CCC1CCCCCCCCN1c1occc1-c1ncc(C)[nH]1,0.8347638558760356,5.307420000000005
84,84,CC(c1ncn[nH]1)C1CCCCCC(c2cccs2)CC1,0.855288725872539,5.114000000000005
85,85,CC(c1ncn[nH]1)C1CCCCC(c2cccs2)CCC1,0.855288725872539,5.114000000000005
86,86,CC(c1ncn[nH]1)C1CCCCCCC(c2cccs2)C1,0.855288725872539,5.114000000000005
87,87,Cc1cnc(Cc2ccoc2C2(C)CCCC(C)CCC2)[nH]1,0.8513485945193447,5.149920000000004
88,88,Cc1cnc(Cc2ccoc2C2(C)CCCCC(C)CC2)[nH]1,0.8513485945193447,5.149920000000004
89,89,CCc1n[nH]c(C2CCCCCCC(c3ccco3)CCC2)n1,0.8300508382966885,5.352000000000005
90,90,CCc1n[nH]c(C2CCCCCC(c3ccco3)CCCC2)n1,0.8300508382966885,5.352000000000005
91,91,CCc1cnc(-c2cnoc2C2=C(C)CC(C)CCCCC2)[nH]1,0.8260522605165995,5.390900000000005
92,92,CCc1cnc(-c2cnoc2C2=CCC(C)(C)CCCCC2)[nH]1,0.8260522605165995,5.390900000000005
93,93,CCc1cnc(-c2cnoc2C2=CCCC(C)CCCCC2)[nH]1,0.8260522605165995,5.390900000000005
94,94,CCc1cnc(-c2cnoc2C2=CCCC(C)(C)CCCC2)[nH]1,0.8260522605165995,5.390900000000005
95,95,CCc1cnc(-c2conc2C2(C)CCCCCCCC2)[nH]1,0.8656943482443545,5.019200000000004
96,96,CC1CCCCC(C)C(c2cocc2Cc2ncc[nH]2)CC1,0.8349449060341361,5.303500000000004
97,97,CC1CCCCC(C)CC(c2cocc2Cc2ncc[nH]2)C1,0.834944906034136,5.303500000000005
98,98,Cc1n[nH]c(CC2CCCCCCC(c3ccco3)C2)c1C,0.8346330145040873,5.306340000000005
99,99,Cc1n[nH]c(CC2CCCCC(c3ccco3)CCC2)c1C,0.8346330145040873,5.306340000000005
100,100,Cc1cn[nH]c1CC1(C)CCCC(c2occc2C)CCC1,0.8346330145040873,5.306340000000005
101,101,Cc1cn[nH]c1CC1(C)CCCCC(c2occc2C)CC1,0.8346330145040873,5.306340000000005
102,102,CCc1cnc(-c2coc(C)c2C2CCC3CCCC3C2)[nH]1,0.8432281485201173,5.224320000000004
103,103,CCc1cnc(-c2coc(C)c2C2CC3CCCCCC32)[nH]1,0.8432281485201173,5.224320000000004
104,104,CCc1cnc(-c2cocc2C23CCCCC2(C)CCC3)[nH]1,0.8421821938414842,5.234100000000004
105,105,CCc1cnc(-c2cocc2C23CCCCCC2CCC3)[nH]1,0.8421821938414842,5.234100000000004
106,106,CCc1cnc(-c2cocc2C23CCCCCCC2CC3)[nH]1,0.8421821938414842,5.234100000000004
107,107,C=Cc1cnc(-c2cnoc2C2C(C)CCCCCC2C)[nH]1,0.8646213417225187,5.027600000000004
108,108,C=Cc1cnc(-c2cnoc2C2CCC(C)CCCC2C)[nH]1,0.8646213417225187,5.027600000000004
109,109,Cc1cn[nH]c1C=CC1CCCCCC(C)(c2ccco2)C1,0.8401910766485922,5.252620000000005
110,110,CCc1cnc(C2(C)CCCCCCC=C2c2ccoc2)[nH]1,0.8393290231822057,5.2606000000000055
111,111,Cc1cnc(-c2cocc2CC2CC(F)CCCCC2C)[nH]1,0.8592803668626026,5.0751200000000045
112,112,Cc1cnc(-c2cocc2CC2CC(C)CCCCC2F)[nH]1,0.8592803668626026,5.0751200000000045
